comment_id,pergunta_original,topic_id,topic_name
UgzdVFKGGzx61FDmlj94AaABAg,É possível estar grávida mesmo tendo feito laqueadura?,39,Possibilidade de gravidez após laqueadura
Ugw83lSCqaCFsmUs0uV4AaABAg,E se essa menina cair?,100,Leite materno no cabelo e queda pós-parto
UgyhwfyVwzZy7rPdhR54AaABAg.AIPJmty9tn8AIZ1ZzSAHjK,O que a médica deveria ter feito no caso da placenta colada?,93,Descolamento e placenta baixa
UgzCYjwGJ365Q7x2tyh4AaABAg,"Quando o bebê se mexe dentro da barriga, ele não respira?",15,Atividades do feto no útero e cordão umbilical
UgwRbwDLfhA4JDWrhXt4AaABAg,Aquilo é um útero?,83,Reposição de progesterona sem útero
UgzKMU04fCTSSNjUBS94AaABAg,Qual é o sexo do bebê?,22,Identificação do sexo do bebê na gestação
UgzJxxTYpib3ihvOoDt4AaABAg,Isso é algo que precisa ser ensinado na hora de amamentar?,13,Pega do bebê e posição na amamentação
Ugws87CtYaOs8dIlgL14AaABAg,"A mulher grávida pode tomar chá de tamarindo, conhecido como tamarina?",29,Consumo de chás e temperos na gestação
UgwFYoVvvEX9zkRHW9t4AaABAg,"Em uma próxima gestação, após uma cesárea com corte corporal por prematuridade, é possível tentar um parto normal?",46,Possibilidade de parto normal após cesárea
UgyVxy5aAax3aPYa1uh4AaABAg,Esses exercícios devem ser feitos no momento exato do parto?,68,Exercícios para se preparar para o parto
UgzT05E3V5y4ikgPMBp4AaABAg,"Quem abriu o MEI três meses antes de engravidar, pagou três guias e depois parou de contribuir ainda tem direito ao auxílio-maternidade?",17,Direitos do MEI ao salário maternidade
UgzjTGQrK1dR9s6jH1l4AaABAg.AR_SOCUCez5ATPtHeRElh6,Há quanto tempo você toma o anticoncepcional Ciclo 21?,2,Risco de gravidez com anticoncepcional
UgydpcVT7cGdoqj_cfB4AaABAg,"Em um ciclo irregular, quantos dias de atraso menstrual são considerados normais?",7,Irregularidade do ciclo menstrual
UgyiMBa5s_JjQtcZqs94AaABAg,Quais marcas de almofada de amamentação você indica?,13,Pega do bebê e posição na amamentação
UgzFwo-kD_v1aGsw9ax4AaABAg,É normal estar com 38 semanas e 3 dias de gravidez e ainda não sentir contrações de treinamento?,4,dilatação e sinais de trabalho de parto
UgyjS1VRIjKerJD79VJ4AaABAg,Por que o SUS ainda obriga a gestante a ficar deitada na hora do parto?,32,Escolha do tipo de parto no SUS
UgwGFLcUu9NwHLTgpDB4AaABAg,"Mesmo menstruando todos os meses, a barriga crescendo, com cefaleia, enjoo, fadiga e aumento dos seios, isso pode ser gravidez?",24,Possibilidade de gravidez com atraso menstrual
UgxtAiEd-FVQ3SdtgAR4AaABAg,É normal ter a sensação de que o bebê fica em um lugar muito apertado na barriga durante a gravidez?,15,Atividades do feto no útero e cordão umbilical
Ugw42dH3DwFdtTAgQiN4AaABAg,Como funciona o reembolso da equipe de parto para gestantes?,34,Carência e cobertura obstétrica no parto
Ugy1OzQDeYHkA7awG1B4AaABAg,"Depois de dois dias da relação, tomar chá de boldo faz o esperma descer?",70,Risco de engravidar em relação sem proteção
UgyEQuXQLg8hOZyxLOp4AaABAg,Como é a recuperação da cesárea?,99,Recuperação no pós-cesariana
UgyEQuXQLg8hOZyxLOp4AaABAg,A recuperação da cesárea é realmente muito difícil?,99,Recuperação no pós-cesariana
UgzfexYvP8Cdx_hLsA14AaABAg,"Com 2 dedos de dilatação, o bebê pode nascer em menos de 1 semana?",41,evolução da dilatação no parto
UgzJyMZ4PA7SZ3t4-BR4AaABAg,"Em média, em quantos minutos é possível fazer a extração de leite de cada mama com a bombinha elétrica?",27,Uso e funcionamento de bomba de leite
UgzlJnv7yc3ze9Waoz14AaABAg.AJ1P6MRadTiAMbj77qO7d2,É possível estar grávida mesmo tendo sangrado por 3 dias quatro dias após uma relação desprotegida e com a menstruação atrasada agora?,30,Teste negativo na gravidez com atraso menstrual
UgwIdNmom4ajdXZRtGB4AaABAg,Como alguém pode abandonar ou abortar um bebê?,21,Aborto como direito e vida
Ugx7MzS_QpCHQrdMalh4AaABAg.AM0fln1YmkVAN9F_bh8zHR,"Com 21 dias de atraso, três testes de urina e um de sangue negativos, ainda posso estar grávida?",30,Teste negativo na gravidez com atraso menstrual
Ugx7MzS_QpCHQrdMalh4AaABAg.AM0fln1YmkVAN9F_bh8zHR,O que pode significar a borra marrom que desceu por três dias apenas quando eu fazia xixi?,80,Significado de sonhos de gravidez
Ugw4kdIB1QeCOfkFRtB4AaABAg.AMCmkDjheROAMGaKb6fg-D,A criança está sugando sozinha?,23,Adaptação e desenvolvimento na creche
UgwERp309c8zpjoop0d4AaABAg,É preciso de advogado para dar entrada no salário-maternidade?,1,Auxílio maternidade do INSS
UgwtmgQa1J9_P39XCHR4AaABAg.AMsPLIDmYDjAMziE1PPTuI,"Se não for possível fazer o parto normal, é melhor optar pela cesárea?",14,Indicações e escolha entre cesárea e parto normal
UgzcKdLocrPR7TjYo2Z4AaABAg,"É normal que um seroma pós-cesárea, quatro dias após o parto, esteja saindo sangue em vez de apenas líquido?",9,Cicatrização e secreção após cesárea
UgzcKdLocrPR7TjYo2Z4AaABAg,"Devo procurar atendimento médico por causa do seroma, da dor na barriga e do sangramento quatro dias após o parto?",9,Cicatrização e secreção após cesárea
UgztPZvvwhOzpFjSnzR4AaABAg,"É normal a menstruação voltar com 4 meses de pós-parto, mesmo amamentando exclusivamente em livre demanda?",26,Aumento da produção de leite materno
UgxVNwaPiIjnrG2VkmV4AaABAg,Essa forma de contribuição ao INSS serve para quem nunca trabalhou de carteira assinada e quer receber o auxílio-maternidade?,1,Auxílio maternidade do INSS
UgxeQ0SFzvQiiptZyZ94AaABAg.AO1jwvWv4PvAO9ITxiAfdF,O que é endometriose?,77,Uso de progesterona após histerectomia
UgzQcqa-Bzt_Ez0x25N4AaABAg,Existem outros medicamentos para epilepsia além do Depakote que possam ser usados por quem precisa tomar muito cuidado para não engravidar?,56,Indução do trabalho de parto
Ugztnike6wm8xfK16kR4AaABAg.AOyWzKEmQ5RAPBu4oMlOhk,O sexo do bebê já não está óbvio?,22,Identificação do sexo do bebê na gestação
UgzKw0C9RRba3Y6ALa94AaABAg,É possível ouvir o coração do bebê em casa com 16 semanas de gestação?,61,Escuta dos batimentos fetais
UgzjigCvsbCXNtbUZz14AaABAg,"Uma trabalhadora registrada que entrou na empresa em 20/05/2025, engravidou cerca de 3 meses depois, continua trabalhando na mesma empresa e pretende pedir demissão no fim do ano ainda pode receber o auxílio-maternidade?",1,Auxílio maternidade do INSS
UgwtxuNnUDEe9Imj1AF4AaABAg.AE0OCH4lw3VAE0Thze6_jI,Que tratamento pode ser feito quando a bexiga desce após o parto e a mulher permanece nessa situação mesmo com o bebê de 1 ano e 5 meses?,95,episiotomia e laceração no parto humanizado
UgxT9fJ5tTDZNUb628B4AaABAg,"Para que servem o ácido fólico e o iodo na mulher, especialmente na gravidez?",63,Suplementação de ácido fólico e ferro na gestação
UgwYs5r3ULL8upEGfLB4AaABAg,"É possível estar grávida mesmo tomando Elani 28 continuamente e apresentando cólicas, enjoos principalmente pela manhã, vontade de urinar e seios doloridos?",2,Risco de gravidez com anticoncepcional
UgzuVOF_uNy1PqTDaJZ4AaABAg,Uma frequência cardíaca de 72 batimentos por minuto no monitor fetal é normal?,61,Escuta dos batimentos fetais
UgxQoyDkA2SHm8y_pfB4AaABAg,O pantoprazol corta o efeito do anticoncepcional?,2,Risco de gravidez com anticoncepcional
UgyOXXfS9ErjrWt8aNJ4AaABAg.AKKC1vcDlTKAUfAFtbSTkU,Como ensinar uma rotina de sono para bebês de 0 a 3 meses?,20,Sono do bebê e amamentação
UgzPPYGh839bbmTTdf14AaABAg,Uma gestante de 15 semanas que sangra desde as 4 semanas pode perder o bebê?,40,Sangramento no início da gravidez
Ugw7TAJRhjMYcEwIyaJ4AaABAg,O que significa sonhar que ora por uma gestante em trabalho de parto?,80,Significado de sonhos de gravidez
UgznM8YBxHIizR1esk14AaABAg,Existe um jeito certo ou melhor de correr durante a gravidez?,60,Fazer exercícios na gravidez sem risco
Ugx7n3nlSdNWrKAkKwF4AaABAg,É normal ficar 12 dias com corrimento ou sangramento em borra de café sem parar?,7,Irregularidade do ciclo menstrual
UgzeGZR65cCPgzbYLUl4AaABAg,"Uma trabalhadora com carteira assinada (CLT), mesmo recebendo pela empresa, pode solicitar o auxílio-maternidade?",1,Auxílio maternidade do INSS
UgzeGZR65cCPgzbYLUl4AaABAg,É possível dar entrada no auxílio-maternidade pelo INSS também?,1,Auxílio maternidade do INSS
UgyABSSHVFu9n5nnYo94AaABAg,É normal uma gestante não conseguir dormir do lado esquerdo porque sente dor nas costas?,76,Posição para dormir na gestação
UgxWO6U1qyERtb_ygpN4AaABAg,É verdade que o leite materno faz o cabelo da bebê crescer muito?,100,Leite materno no cabelo e queda pós-parto
Ugy76XCTU5tYKweSqip4AaABAg,"Por que, mesmo querendo ter parto normal após três cesáreas, a mulher não consegue dilatar?",46,Possibilidade de parto normal após cesárea
UgxZi6j7duCXcWzGrr14AaABAg,"Depois dos cinco dias de cama na regra dos 5-5-5 no pós-parto, o que acontece?",45,Sangramento e dor no pós-parto
Ugwkd5ZY3jWpyAtaibd4AaABAg,"O que esse bebê tem na barriga, que está inchada?",81,Barriga inchada no pós-parto
Ugz_DzYdSThjg93YWXl4AaABAg,"Segundo o protocolo, o SBG deve sempre ser tratado pelo risco de RPM, sem necessidade de atingir 100.000 UFC/ml?",6,Interpretação do beta hCG quantitativo na gestação
UgzKEsl7hbz5_hEWtsh4AaABAg,"Por que o exame de Coombs indireto pode dar positivo na minha terceira gestação, mesmo eu sendo O+ e o pai do bebê A+?",88,Resultado negativo em testes de gravidez
UgxmFKzVASLs_2CFaxJ4AaABAg,Uma mulher que já fez histerectomia e faz reposição de estradiol também deve fazer reposição de progesterona?,77,Uso de progesterona após histerectomia
UgxHBX0E4IdG9uZKPSp4AaABAg.ADPobwiqOQvADbAyWQAdFX,Por que levar soro fisiológico para o hospital na mala maternidade?,36,Mala maternidade para o hospital
Ugy5poiE3woIKh7_psh4AaABAg,"É normal uma bebê de 4 meses querer mamar o tempo todo, dormir e acordar chorando procurando o peito por mais de 12 horas?",20,Sono do bebê e amamentação
Ugy5poiE3woIKh7_psh4AaABAg,O que fazer quando uma bebê de 4 meses não quer pegar a mamadeira e a mãe está tentando oferecer fórmula?,20,Sono do bebê e amamentação
UgyN4hP4x1qrKaUitq14AaABAg,É possível cancelar uma solicitação de auxílio-maternidade feita por um serviço pago e tentar fazer o pedido sozinha?,1,Auxílio maternidade do INSS
UgyN4hP4x1qrKaUitq14AaABAg,O auxílio-maternidade só pode ser recebido depois que o bebê nascer?,1,Auxílio maternidade do INSS
UgxKPEAbazoVsX6wY8J4AaABAg,"Se a menstruação dura apenas 3 ou 4 dias, isso muda o cálculo do período fértil?",7,Irregularidade do ciclo menstrual
UgxKPEAbazoVsX6wY8J4AaABAg,Quando começa o período fértil?,67,Período fértil e risco de gravidez
UgwbTwh0jXhaZKTZZRd4AaABAg,Como encontrar um obstetra com viés humanizado?,8,Ultrassom no início da gestação
UgwgqUfdf1bRaStW7P54AaABAg,Qual é o estado de saúde da mulher e do bebê após o parto?,100,Leite materno no cabelo e queda pós-parto
UgxjRY2SL_qQsBNxq6h4AaABAg,O uso excessivo de ácido fólico na gravidez pode causar autismo nos bebês?,63,Suplementação de ácido fólico e ferro na gestação
UgxjRY2SL_qQsBNxq6h4AaABAg,É necessário tomar ácido fólico três meses antes de engravidar e continuar após a gravidez?,63,Suplementação de ácido fólico e ferro na gestação
UgxjRY2SL_qQsBNxq6h4AaABAg,"Por que o ácido fólico não era usado antes, no tempo das mães?",63,Suplementação de ácido fólico e ferro na gestação
UgxjRY2SL_qQsBNxq6h4AaABAg,"Existe relação entre o uso de ácido fólico na gravidez e o aumento de diagnósticos de autismo, TDAH e outros transtornos nas crianças?",63,Suplementação de ácido fólico e ferro na gestação
Ugz2_xfWOe1dzQxD_p54AaABAg,É possível que eu esteja grávida após 7 dias de atraso menstrual e relação sem proteção no período fértil?,70,Risco de engravidar em relação sem proteção
Ugz2_xfWOe1dzQxD_p54AaABAg,Esse sangramento rosado e marrom depois do atraso pode ser a menstruação descendo?,51,Sangramento marrom rosado com atraso menstrual
Ugw6Q5CTdLBkvspeYct4AaABAg,"Com 23 semanas de gravidez, ainda é possível não saber qual é o sexo do bebê?",22,Identificação do sexo do bebê na gestação
UgzqGmY03CUU0DOtjRp4AaABAg,Quais são os riscos de um parto em casa?,19,Posições e dinâmica do parto
UgzqGmY03CUU0DOtjRp4AaABAg,Quais recomendações devem ser seguidas caso o parto ocorra em casa?,19,Posições e dinâmica do parto
Ugwwe7Kqns9lRXjDBIB4AaABAg,Uma gestante de 14 semanas pode tomar ibuprofeno?,62,Impacto de medicamentos na gravidez
Ugx371syoEUEcfQqVgV4AaABAg,Segurar o bebê dessa forma na hora de amamentar pode machucar o bracinho dele?,13,Pega do bebê e posição na amamentação
UgxcuDfiCHhMxxFmX5x4AaABAg,É normal sentir muita dor de cabeça e pressão de 15/10 no início da gestação?,43,Dor lombar e pélvica na gestação
UgxcuDfiCHhMxxFmX5x4AaABAg,Posso começar a tomar aspirina antes de passar pelo obstetra?,96,Uso de AAS para prevenir pré-eclâmpsia
Ugy3TTeWACO1Ov7XAGJ4AaABAg.AVu92SM-aFDAWo9dEYtzXQ,O motorzinho da bomba de tirar leite foi esterilizado?,27,Uso e funcionamento de bomba de leite
UgzU7QyHysRdbIaq_Mx4AaABAg,Por que foi necessário induzir o parto nos dois partos relatados?,56,Indução do trabalho de parto
UgzU7QyHysRdbIaq_Mx4AaABAg,Há explicações para não sentir dor durante a dilatação e para a dor só começar após o uso de ocitocina?,90,Dor e sensibilidade nos seios na gravidez
UgyXw-AfnnuVo4KAKZV4AaABAg,Posso tomar progesterona mesmo sem ter mais útero?,83,Reposição de progesterona sem útero
UgyXw-AfnnuVo4KAKZV4AaABAg,Posso usar estrogênio?,3,Uso de progesterona na reposição
UgxZkawU1fXCVDoUFax4AaABAg.ASqD_un1cr2ASs7wrkQt6c,"Um pequeno sangramento rosado, após atraso menstrual e teste de HCG negativo, pode ser nidação ou gravidez?",51,Sangramento marrom rosado com atraso menstrual
UgwXTnQasXu3JnQhMNd4AaABAg,"Se eu não entender os sinais e sintomas ao longo da gestação, isso pode prejudicar o bebê?",62,Impacto de medicamentos na gravidez
UgxbfNShP1Y4r52a9nF4AaABAg,Como os bebês sabem por que sorrir?,23,Adaptação e desenvolvimento na creche
Ugx21XeKN77bFiEFl2l4AaABAg,"O que fazer nessa situação de dificuldade com a amamentação, quando estou passando pelo mesmo problema com a minha filha?",13,Pega do bebê e posição na amamentação
UgwB6pYGEytPB7wcO8J4AaABAg,É melhor tomar a vacina contra bronquiolite durante a gestação ou após o nascimento do bebê?,12,Vacina contra bronquiolite na gestação e no bebê
UgxccrY0q31t475Y6eh4AaABAg.ALUh-DvHoFdAWyhOztUhmB,Você conseguiu receber o auxílio-maternidade?,1,Auxílio maternidade do INSS
UgzVZFhSt0ywW9Q1XUJ4AaABAg.APBPQcWZIDJAQMUbdAQ8mT,É possível engravidar se a camisinha estourou depois de eu estar há apenas 6 dias tomando remédio?,2,Risco de gravidez com anticoncepcional
UgzVZFhSt0ywW9Q1XUJ4AaABAg.APBPQcWZIDJAQMUbdAQ8mT,Tomar chá de canela por 2 dias pode fazer a menstruação descer?,7,Irregularidade do ciclo menstrual
Ugy3s4J8gs6HXFfk_dd4AaABAg.APR2xjDnyF1APR3f-8H6iP,É possível uma mulher continuar tendo leite nas mamas mesmo sem ter filhos e sem estar grávida?,26,Aumento da produção de leite materno
UgzTiVPFAtqb3j-JPzR4AaABAg,É normal um bebê de 8 meses ainda ter muitas cólicas?,23,Adaptação e desenvolvimento na creche
Ugxs65UVJkHQn0kFJrh4AaABAg.AHnWNQqAXJ3AISE5PmQ1uS,Você engravidou sem as trompas?,104,Gravidez com trompas obstruídas
UgycIX2XXm0wzrDUjmB4AaABAg,Tenho direito ao salário-maternidade se nunca trabalhei de carteira assinada e comecei a contribuir em agosto?,1,Auxílio maternidade do INSS
Ugydykn1sz5sPEWBfiN4AaABAg,Quanto tempo depois de uma cesárea posso engravidar novamente?,42,Aborto retido e abortamento espontâneo
Ugydykn1sz5sPEWBfiN4AaABAg,Quanto tempo depois de uma cesárea posso ter outro parto normal?,46,Possibilidade de parto normal após cesárea
UgwSbWekh6rSakMmA7Z4AaABAg,Quantas contribuições são necessárias para ter direito ao salário-maternidade?,1,Auxílio maternidade do INSS
UgwU67Pk3OcneeujPs54AaABAg,Esse sangramento com um pequeno coágulo e sangue vivo claro pode ser nidação ou menstruação?,10,Sangramento de nidação e menstruação
Ugxu_NijWghcRrbtNLN4AaABAg,É normal a barriga de uma gestante ter esse tamanho com apenas 4 meses de gravidez?,38,Barriga não cresce na gestação
UgxPMWlcdj_F76Px6ux4AaABAg,Ela usou um aparelho para retirar o leite materno?,100,Leite materno no cabelo e queda pós-parto
UgxPMWlcdj_F76Px6ux4AaABAg,Esse aparelho fica sugando o leite durante o dia inteiro?,27,Uso e funcionamento de bomba de leite
UgwJOnZKzCE_sKgwu5N4AaABAg,"Se uma gestante com MEI em atraso pagar todas as parcelas antes do nascimento do bebê, ela consegue solicitar e receber o salário-maternidade?",17,Direitos do MEI ao salário maternidade
UgwXtAFVhdkVZ-EygAl4AaABAg,É falso que o leite materno fez o cabelo da bebê crescer muito?,100,Leite materno no cabelo e queda pós-parto
UgzsdoGNaXpFvj3g-5h4AaABAg,"É normal a azia piorar na 34ª semana de gravidez, mesmo com a medicação passada pelo obstetra?",28,Enjoo e desconforto no início da gravidez
Ugw4k_dI5izqDEj9Q0h4AaABAg,As contrações de parto doem?,79,Dor nas contrações e dilatação
UgygedrEHN1JzPPGxXR4AaABAg,Uma gestante de 4 semanas com vitamina D baixa pode ou deve continuar usando 50.000 UI manipuladas com K2 e MK7 a cada 15 dias?,44,Suplementação de vitaminas na gestação
UgygedrEHN1JzPPGxXR4AaABAg,"Na gravidez, a dipirona pode ser usada no lugar do paracetamol?",62,Impacto de medicamentos na gravidez
UgxQ6xnww5IQrxp7a7B4AaABAg,"É possível engravidar mesmo estando ligada há 10 anos, se a menstruação só vem um pouco e depois some?",67,Período fértil e risco de gravidez
UgyCTlXzbH31__A5enx4AaABAg,"É normal estar com 29 semanas e 3 dias de gestação, pesar 110 kg, ter ganhado 15 kg, não ter diabetes, ter curva glicêmica de 85 e a bebê pesar 1,560 kg?",38,Barriga não cresce na gestação
Ugwxm_c9m4IK_qkWqRB4AaABAg.AOxDyBc7vnQAPZV3z3GQS-,Como uma gestante sem dinheiro consegue consultar um médico para verificar como o bebê está?,1,Auxílio maternidade do INSS
Ugwxm_c9m4IK_qkWqRB4AaABAg.AOxDyBc7vnQAPZV3z3GQS-,Como uma gestante sem dinheiro consegue fazer um exame para saber se o bebê é menino ou menina?,22,Identificação do sexo do bebê na gestação
UgzVMxhnYpNvbYdOSpB4AaABAg.ASwAui9Ttw3AXHn1y5hR_j,"Por que, após um parto normal, a laqueadura precisou ser feita com incisão como a de cesárea e não pôde ser realizada por videolaparoscopia, porque o útero estava muito dilatado?",39,Possibilidade de gravidez após laqueadura
Ugxqp90G6O0jg7NMcIl4AaABAg,É normal sentir muitas contrações de treinamento e perder o tampão mucoso com 38 semanas e 4 dias de gestação?,4,dilatação e sinais de trabalho de parto
UgwDaRdY81Ki5yVO1Xd4AaABAg,Em que momento da gestação é possível começar a fazer exercícios com a bola de pilates?,60,Fazer exercícios na gravidez sem risco
