comment_id,comentario,titulo,comentario_pai,perguntas,source_topic_id,source_topic_name,fine_topic_id,fine_topic_name
UgwEJAtWB3IaAuVdtWF4AaABAg,O que vc acha da dosagem do acido folico fornecido pra gestantes pelo sus,"Ácido Fólico ou Metilfolato na gravidez, qual é o melhor?",,Qual é a opinião sobre a dosagem de ácido fólico fornecida pelo SUS para gestantes?,103,103_ácido_recomendação_deve tomado_tentando engravidar,103,103_ácido_fólico_metilfolato_ferroso
UgzG1gdIl-P2yI5mqy94AaABAg,Então porque a barriga tá amassada hein,giovanna alparone está grávida?? #luccasneto #trollface #shorts #alightmotion #humor #viralvideo,,Por que a barriga está amassada?,48,48_falsa_barriga falsa_verdade barriga_barriga,48,48_falsa_barriga_mostrada_parece
UgxaAPrx85UMrYXAs5d4AaABAg.ADp0f7LRmZ2AE8M-TiH6ZG,A enfermeira subiu na sua barriga? Isso estar errado.,Contração de parto SEM DOR? Precisa CORTAR para nascer?,"Meu Deus!! Doía tanto, mais tanto! Que eu pensei que iria enlouquecer e depois morrer 😂😂😂😂😂😂😂😂 e a enfermeira ainda subiu na minha barriga para empurrar o bebê e ainda a episiotomia. Rrum!",É errado a enfermeira subir na barriga da parturiente durante o parto?,27,27_médicos_posição_parto significa_cabeça bebê,27,27_parto_posição_durante_deitada
Ugxj5b2QVvwVG9n-Gfd4AaABAg,"Parabéns papais!! Bem vinda, Helena!!! Muita saúde pra toda a família!! Que Deus abençoe 🙏🙏 (e afinal, ela nasceu com que peso??)",NOSSA FILHA NASCEU! Surpreendente 😱,,Com que peso a bebê Helena nasceu?,50,50_peso_vacinar_centímetros_sistema,50,50_peso_kg_mensagem_pesar
UgyEfiFxcSxkRKtxitB4AaABAg.AOYaIj9Zv2tAOkDYqe_haq,"​ tenho ansiedade generalizada, também tenho medo ,tô com 33 anos agora será tem algum risco",GRAVIDEZ APÓS OS 35: A Verdade Sobre os Riscos (e as Vantagens que Ninguém te Conta),"Tive minha primeira filha há três meses, com 39 anos, engravidei de forma natural mesmo com miomas, endometriose e ter passado por um câncer de tireoide há 10 anos. Deus é maravilhoso! Tenham fé e confiem! ❤",Uma gravidez aos 33 anos apresenta algum risco para quem tem ansiedade generalizada?,-1,-1_ovulação_fazer teste_amamentando_posição,140,140_domperidona_produção_aumentar_materno
UgyALiWYpzvVj9D7ZQF4AaABAg,mano o que é isso no olho da bebê,ESSA BEBÊ PEGOU CONJUTIVITE 🥺 creditos: jennifercosta #maternidade #bebes #maedeprimeiraviagem,,O que é isso no olho da bebê?,95,95_olhos_açúcar_fria_imediatamente,95,95_conjuntivite_usado_olhos_olho
Ugy0KGpdRUMQMRhtZgl4AaABAg,Uma dúvida:posso tomar os dois comprimidos de uma única vez ou individual!??,Recomendação de cálcio na gestação | Suplementação de cálcio na gestação  prevenção da pré-eclâmpsia,,"Na gestação, posso tomar os dois comprimidos de uma única vez ou devo tomá-los separadamente?",-1,-1_ovulação_fazer teste_amamentando_posição,58,58_cálcio_magnésio_suplementação_tomar
UgwEc-QFihM0sjX-Rp14AaABAg.ADtoPtpUwE0AN94MnUOfep,Como está? Foi tudo normal No parto?,Aspirina e AAS na Gravidez - Quem precisa tomar e quando começar?,Na primeira gestação eu tive pré-eclâmpsia.... estou grávida novamente e faço tratamento para pré-eclâmpsia com cálcio e AS desde a décima segunda semana de gestação me sinto ótima e até agora não fiquei inchada estou na 31ª semana de gestação me sinto ótima!!!,O parto foi normal?,51,51_parto parto_tudo certo_aconteceu_vai passar,51,51_tudo_certo_parto_deu
UgxIqhqwkUko8q0p_3B4AaABAg,"Que benção, parabéns a toda a família ❤ Mas fiquei na dúvida entre a data, pelo dia que postou no instagram, ela teria nascido ontem, não? Dia 09",VLOG do MEU PARTO NATURAL-TERCEIRA GRAVIDEZ-NASCIMENTO DE HELOISE💖🥹🙌🏼,,"O bebê nasceu ontem, dia 9?",-1,-1_ovulação_fazer teste_amamentando_posição,50,50_peso_kg_mensagem_pesar
UgwTV8_uJONAvWmZvPZ4AaABAg,"Minha bolsa não rompeu, não senti peda de líquido em momento algum, porém com 38 semanas minha baby estava sem líquido e já entrando em sofrimento 😢 como explica isso?",Tampão e Bolsa Estourada: O Que Acontece Antes do Parto,,"Como explicar que, com 38 semanas de gravidez, o bebê estava sem líquido e já entrando em sofrimento mesmo sem a bolsa romper ou haver saída de líquido?",143,143_ir hospital_contrações_certo gestante_entrando,143,143_bolsa_estourou_contrações_estourar
UgzZdtFjt71uUDLN0ad4AaABAg,Como conecta ao aplicativo?,Como usar o Swing Maxi Hands-free da Medela | Passo a passo completo,,Como conectar a bombinha de tirar leite ao aplicativo?,39,39_bombinha_resolver_silicone_fazendo,39,39_bomba_tirar_leite_elétrica
UgzjJdYOJJpgMM0zs8l4AaABAg,doutor como eu fiz cerorgia do útero sempre indo no hospital cada vez de ir la emagina como estou tal de abrir a pepeca e colocar aquele aparelho e doia sempre tirava um pedacinho pra biópsia eu a 8 pu mas não sei que é sex kkkk eu era seca despos da cerorgia acabou o rececamento esse doutor kkkk explica tudo,TRÊS EXERCÍCIOS INFALÍVEIS QUE VÃO TE DEIXAR APERTADINHA,,É normal sentir dor quando colocam um aparelho vaginal e retiram um pedaço para biópsia depois de uma cirurgia no útero?,73,73_total_cirurgia_11 dias_levantar,73,73_histerectomia_retirada_cirurgia_útero
UgzjJdYOJJpgMM0zs8l4AaABAg,doutor como eu fiz cerorgia do útero sempre indo no hospital cada vez de ir la emagina como estou tal de abrir a pepeca e colocar aquele aparelho e doia sempre tirava um pedacinho pra biópsia eu a 8 pu mas não sei que é sex kkkk eu era seca despos da cerorgia acabou o rececamento esse doutor kkkk explica tudo,TRÊS EXERCÍCIOS INFALÍVEIS QUE VÃO TE DEIXAR APERTADINHA,,"Depois de uma cirurgia no útero, é normal o ressecamento vaginal ter acabado?",73,73_total_cirurgia_11 dias_levantar,73,73_histerectomia_retirada_cirurgia_útero
UgzjJdYOJJpgMM0zs8l4AaABAg,doutor como eu fiz cerorgia do útero sempre indo no hospital cada vez de ir la emagina como estou tal de abrir a pepeca e colocar aquele aparelho e doia sempre tirava um pedacinho pra biópsia eu a 8 pu mas não sei que é sex kkkk eu era seca despos da cerorgia acabou o rececamento esse doutor kkkk explica tudo,TRÊS EXERCÍCIOS INFALÍVEIS QUE VÃO TE DEIXAR APERTADINHA,,A cirurgia no útero pode explicar essas alterações que estou sentindo?,-1,-1_ovulação_fazer teste_amamentando_posição,130,130_útero_ovários_progesterona_usar
UgwPqipFJNQUXDDh_gt4AaABAg,"E nessa ainda existe mulheres morrendo no parto,pq romantiza o parto normal",Parto normal não acontece por acaso: como se preparar do jeito certo para evitar uma cesárea,,Ainda existem mulheres morrendo no parto porque o parto normal é romantizado?,-1,-1_ovulação_fazer teste_amamentando_posição,64,64_filhos_condições_mundo_filho
UgwBbI8HdGjyG13HwcN4AaABAg.AKqs9l-0yOGALWSQaHte-8,​ OK obrigado mais é se ó pênis enconta nó útero da mulher não corre risco do dil furar ó útero não??,"""Como o DIU é colocado”",Queria muito entender como um bichinho tão fino desse dói tanto pra ser inserido. Meu parto foi normal e não doeu tanto quanto doeu pra colocar esse bendito.,"Se o pênis encostar no útero da mulher, existe risco de o DIU furar o útero?",18,18_lugar_pode machucar_engravidar usando_usar camisinha,18,18_diu_mirena_colocação_implanon
Ugyzd44FZN-dY-dqoW14AaABAg.AIHlm6EKFO_AIq6G1aBWO8,Vídeo game fazer fake homem ou a verdade eu tô confusa,giovanna alparone está grávida?? #luccasneto #trollface #shorts #alightmotion #humor #viralvideo,É uma fantasia uma barriga quem concorda deixa o like aqui❤❤❤❤😂😂😂😂😂,A barriga mostrada no vídeo é falsa ou verdadeira?,48,48_falsa_barriga falsa_verdade barriga_barriga,48,48_falsa_barriga_mostrada_parece
UgxTCB6_AteQlzyuSUd4AaABAg,Será que em vez de uma tem 2 ?,ELA NÃO TÁ GRÁVIDA,,"Será que, em vez de um bebê, ela está esperando dois?",-1,-1_ovulação_fazer teste_amamentando_posição,102,102_clarinha_mãe_sabe_novo
Ugx9UUvl4VabC3hCItt4AaABAg.AFJOdOijpWxAUafsiOMDGo,Alguém fala pra mim se pode usar só progesterona ? Meu estradiol está 119,Progesterona: Como Escolher a Melhor Via e Maximizar os Benefícios - EP03 | Tipos de Reposição,"Estou passando oestrogel há 1 mês e a endocrinologista não receitou o progesterona, até perguntei e ela debochada respondeu que eu não iria mais engravidar. Estou c sangramento e amanhã mesmo irei na farmácia começar a tomar para proteger meu endometrio. Somos cobaia na mão desses médicos. Agradeço ao Dr pelo esclarecimento.","Com estradiol de 119, é possível usar apenas progesterona?",2,2_100 mg_vaginal_200_hormônios,2,2_progesterona_via_oral_vaginal
UgxXCBxZKipnV2Qvyqd4AaABAg.AOqg_2GRlYPAV4-ZNmUPRV,Me passe aí o contato preciso de ajuda também não quero deixar vim 😢,Quantos dias após a relação acontece a gravidez?,"Passei por uma fase muito difícil da minha vida estando gravida, n tinha condição nenhuma de levar pra frente ainda mais com o pai q sumiu, escolhi interromper Vou deixar no meu perfil o ctt da moça que me ajudou, pra quem estiver passando pelo mesmo",Você pode me passar o contato da pessoa que ajudou a interromper a gravidez?,-1,-1_ovulação_fazer teste_amamentando_posição,100,100_sexuais_relações_sexual_relação
Ugz2TS73sJ6PcDbXjSB4AaABAg,Patrícia Boa tarde eu estou tentando engravidar depois de uma perca hoje eu estou com 43 anos tenho chance ainda de engravidar,Chá de boldo na gravidez,,"Com 43 anos, após uma perda, ainda há chance de engravidar?",26,26_35 anos_42 anos_anos possível_engravidar novamente,26,26_anos_aos_engravidar_35
UgzgIhJSlSp3odKaGfB4AaABAg.ANd-2GfLw66ANgnGvgz5Gd,Oi me ajuda eu não sei o que colocar na parte de atestado,Passo a passo de como solicitar o salário maternidade #inss #salariomaternidade #grávidas,Eu fiz sozinha. Foi bem tranquilo. Recebi 12 dias após o nascimento do meu filho.,O que devo preencher na parte de atestado ao solicitar o salário-maternidade?,0,0_solicitar_auxílio_benefício_contribuiu,0,0_maternidade_salário_auxílio_direito
UgxJslLRa-Kjlth2u9h4AaABAg.AHMU-LXncXFAM5zvBb2ki-,Boa Noite! Você teve esse muco após a nidação?,Você sabe o que é o MUCO CLARA DE OVO?🥚💛,"Pós aborto espontâneo eu tive esse muco depois do sangramento parar,tive uma única relacao e engravidei do meu filho amado tô com 21 semanas ❤",Esse muco apareceu após a nidação?,14,14_nidação_menstruação pode_dias sangramento_dias pode,14,14_nidação_sangramento_menstruação_esse
UgxhDpCzZaItw870ue14AaABAg,"A minha menstruação atrasou 21 dias pela primeira vez, e já comecei a sentir fogo terrível no meu rosto e na cabeça, insônia e dor de cabeça. Isso é normal? Vou fazer 50 anos daqui a 10 dias",Antes da menopausa... seu ciclo já avisa,,"É normal a menstruação atrasar 21 dias pela primeira vez, aos quase 50 anos, junto com sensação de calor no rosto e na cabeça, insônia e dor de cabeça?",84,84_reposição hormonal_fazer reposição_menor_menstruando,84,84_menopausa_hormonal_anos_reposição
UgybOK1PBaf5UHOr7KN4AaABAg,Eu não consigo está pega correta parece que ele já acostumou pegar errado e não vai 😢,Como AUMENTAR sua produção de leite materno em 3 dias (comprovado pela ciência),,Como posso conseguir que o bebê faça a pega correta na amamentação se ele já se acostumou a pegar errado e não quer mudar?,17,17_durante amamentação_silicone_pega correta_bico peito,17,17_amamentar_amamentação_peito_bico
UgzfgkpRrk-U-yguJR14AaABAg.AItqaZAerZWAOtBAbtEnrt,Qual você mandou ?,Como pedir o salário-maternidade pelo celular,"Passo-a-passo do salário-maternidade, feito pelo celular de forma segura e rápida…",Qual solicitação de salário-maternidade você enviou?,0,0_solicitar_auxílio_benefício_contribuiu,0,0_maternidade_salário_auxílio_direito
UgwnjgeT9u_x4aPyO9h4AaABAg,Com quanto tempo a barriga começa a crescer,Sintomas da implantação do embrião no útero,,Com quanto tempo de gravidez a barriga começa a crescer?,60,60_normal barriga_14 semanas_gravidez barriga_kg,60,60_barriga_kg_dura_crescer
Ugw4lziNkYXo__2ytfV4AaABAg,"Você experimentou usar protetor de silicone? Eu usei por pouco tempo justamente porque no início sofri demais para amamentar, o meu leite só desceu depois de 2 semanas e machucou bem. MAS era um sonho meu que pedi muito a Deus, você deixar de amamentar no peito não te fará menos mãe pode ter certeza. Você precisa estar bem para que sua bebê continue bem ❤",Tô pensando em parar de amamentar 😞😭💔,,Você já experimentou usar protetor de silicone para amamentar?,17,17_durante amamentação_silicone_pega correta_bico peito,17,17_amamentar_amamentação_peito_bico
UgyD1bRswq2PV3cBc3V4AaABAg,Menstruação não desceu. A última foi 3 de agosto e até agora nada. Só sentindo cólica e prisão de ventre no máximo fico um dia dois dias sem ir no banheiro. Tem mais de 12 dias sem menstruar.,PRIMEIRO MÊS DE GRAVIDEZ | Semana a Semana - Sintomas e Desenvolvimento do Bebê | Dr Diego Di Marco,,Mais de 12 dias de atraso menstrual com cólicas e prisão de ventre pode ser sinal de gravidez?,7,7_sinais gravidez_podem sinais_seios doloridos_podem indicar,7,7_podem_cólicas_seios_sinais
UgyD1bRswq2PV3cBc3V4AaABAg,Menstruação não desceu. A última foi 3 de agosto e até agora nada. Só sentindo cólica e prisão de ventre no máximo fico um dia dois dias sem ir no banheiro. Tem mais de 12 dias sem menstruar.,PRIMEIRO MÊS DE GRAVIDEZ | Semana a Semana - Sintomas e Desenvolvimento do Bebê | Dr Diego Di Marco,,É normal ficar mais de 12 dias sem menstruar?,9,9_normal menstruação_menstruação descer_irregular_menstruação vir,9,9_menstruação_menstruar_menstrual_descer
UgzbtSwpcxBFFYO-T_p4AaABAg,Sera q a baby olivia vai nascer no meu niver eh 5 de fevereiro ❤!,TEMOS A DATA QUE A OLÍVIA VAI NASCER 😭🩷 #paidemenina #gravidez #portugal,,"A bebê Olivia pode nascer no dia 5 de fevereiro, no meu aniversário?",28,28_olivia_vai nascer_02_dia 27,28,28_olívia_nascer_vai_olivia
UgzZaD1dzWbAqC744x94AaABAg,"Dr última regra dia 27de julho nas minhas contas estava de 11semanas ontem na ultrason médico disse que tava tudo errado que mais provável está de 6 semanas estou preocupada porque desde julho não menstruo,poderia me ajudar 😔","2 Meses de Gravidez - Semanas 5, 6, 7 e 8",,"Com a última menstruação em 27 de julho e sem menstruar desde então, é possível que a gestação esteja com cerca de 6 semanas, mesmo que minhas contas indiquem 11 semanas?",23,23_última menstruação_considerar_meses gestação_idade,23,23_quantos_meses_semanas_idade
UgyU9CfSiLgMdj1pdX94AaABAg.AOqd7UMEgATASeaiPYTP2a,​ é pra quem não pode tomar anestesia geral ? eu tenho problema cardíaco e faço o uso do aparelho marca passo como seria pra mim realizar esta cirurgia no parto normal?,Laqueadura tubarea pos parto normal!,Esse tempo de organização é importante. O plano pede 60 dias para autorizar,A laqueadura tubária no pós-parto normal é indicada para quem não pode tomar anestesia geral?,61,61_engravidar após_ainda possibilidade_cesárea laqueadura_11 anos,61,61_laqueadura_tubária_feito_há
UgyU9CfSiLgMdj1pdX94AaABAg.AOqd7UMEgATASeaiPYTP2a,​ é pra quem não pode tomar anestesia geral ? eu tenho problema cardíaco e faço o uso do aparelho marca passo como seria pra mim realizar esta cirurgia no parto normal?,Laqueadura tubarea pos parto normal!,Esse tempo de organização é importante. O plano pede 60 dias para autorizar,Como seria a realização da laqueadura tubária no parto normal para uma mulher com problema cardíaco e marca-passo?,61,61_engravidar após_ainda possibilidade_cesárea laqueadura_11 anos,61,61_laqueadura_tubária_feito_há
UgxKBReqaUp456Qown54AaABAg,A camila tava grávida?,Pastor tinha razão sobre a  Kamylinha meu deus #kamylinha #gravidez #kamilinha,,A Camila estava grávida?,123,123_perdeu bebê_médico disse_grávida novo_17,123,123_perdeu_kamylinha_engravidou_perder
Ugx_Gf_P1vzpxWi8GTh4AaABAg,Amiga isso é guando não lavar o olhos,ESSA BEBÊ PEGOU CONJUTIVITE 🥺 creditos: jennifercosta #maternidade #bebes #maedeprimeiraviagem,,Conjuntivite em bebê acontece quando os olhos não são lavados?,95,95_olhos_açúcar_fria_imediatamente,95,95_conjuntivite_usado_olhos_olho
UgyaBGODlMOp_9EBt1h4AaABAg.ADyfPk0xJ1MAF11dxxSPHc,so usa esses dois? E na menopausa usa todos os dias? Progesterona de 100 ou 200? Obrigada,Progesterona: Como Escolher a Melhor Via e Maximizar os Benefícios - EP03 | Tipos de Reposição,"Oestrogel e Utrogestan me fazem tão bem 🙏 A progesterona é extremamente importante mesmo. Muito obrigada doutor por nos passar tanta sabedoria que nos ajuda tanto 🙏 Que bom que minha médica fala exatamente o que o dr orienta. Foi ela, inclusive, que me falou do dr 🙌🙌🙌👏👏👏👏","Na reposição hormonal, usam-se apenas Oestrogel e Utrogestan?",2,2_100 mg_vaginal_200_hormônios,2,2_progesterona_via_oral_vaginal
